PUMFID,LM_30,LM_35A,LM35BCDE,LM_35F,LM_35G,LM_40,MH_05,MH_15A,MH_15B,MH_15C,MH_15D,MH_15E,MH_15F,MH_15G,BH_20A,BH_20B,BH_20C,BH_20D,BH_20E,BH_20F,BH_20G,BH_20H,BH_20I,BH_20J,BH_20K,BH_20L,BH_20M,BH_20N,BH_35A,BH_35B,BH_35C,BH_35D,BH_35E,BH_40A,BH_40B,BH_40C,BH_40D,BH_40E,BH_40F,BH_40G,BH_40H,BH_110,BH_115,HHLDSIZC,AGEGRP,IMMIGRNC,SEX,PCHILD,MARSTATC,DWELCODC,PEDUC_LC,PTELEWSC,PEMPSTC,ANXDVGAD,ANXDVSEV,ANXDVGAC,MHDVMHI,PFSCDV,RURURB,PERS_WGT,VERDATE
9455,3,2,2,2,1,5,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,3,4,4,2,3,2,3,3,2,1,1,3,3,1,3,1,3,2,1,0,3,2,3,3,1,2,1,2,3,0,1,964.2924,05/06/2020
9456,6,2,2,1,2,1,5,4,4,4,4,2,4,4,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,4,2,2,4,1,1,3,1,1,1,3,1,4,4,2,5,1,2,0,3,1,6,9,4,19,4,1,0,0,2,10282.103,05/06/2020
9457,6,2,2,2,1,4,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,4,3,2,4,1,3,3,1,1,1,3,3,1,2,4,1,1,1,1,4,1,1,9,4,3,1,2,3,0,2,8450.9609,05/06/2020
9458,6,2,2,2,1,3,3,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,2,1,4,3,3,4,1,3,3,3,1,1,3,3,2,2,2,7,1,1,0,1,1,6,9,4,5,2,2,2,0,1,1181.5638,05/06/2020
9459,3,2,2,1,2,1,4,3,3,3,3,2,3,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,4,3,4,4,3,3,3,1,1,1,3,1,2,2,1,2,1,2,1,4,2,4,4,3,12,3,1,1,1,2,1219.4615,05/06/2020
9460,5,2,1,2,2,4,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,4,1,1,4,3,3,3,3,3,3,3,1,1,2,1,2,1,1,0,2,1,2,4,3,0,0,2,3,0,1,3586.1438,05/06/2020
9461,3,2,2,2,1,1,3,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,4,3,3,3,3,3,1,1,1,1,1,1,1,2,3,2,1,1,1,4,7,1,1,4,1,2,2,1,2,10444.915,05/06/2020
9462,5,2,2,2,1,4,3,2,3,3,2,1,1,3,1,1,2,2,2,2,1,1,1,1,2,1,2,2,3,1,3,3,4,1,3,3,1,1,1,3,3,1,2,2,6,2,1,0,1,1,7,2,1,8,2,2,2,0,2,1892.5631,05/06/2020
9463,2,2,2,2,1,3,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,3,3,3,2,3,3,2,1,1,3,1,1,1,2,4,1,2,1,1,1,7,2,1,1,1,2,3,0,2,4487.8852,05/06/2020
9464,6,2,2,2,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,9,4,3,3,3,3,3,3,3,3,3,3,2,2,2,6,2,1,0,1,1,3,9,4,0,0,2,3,0,2,7770.9076,05/06/2020
9465,6,2,2,2,1,4,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,3,1,3,3,2,3,3,3,3,1,1,3,3,1,1,2,6,1,2,0,1,1,4,9,4,2,1,2,4,0,2,20354.993,05/06/2020
9466,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,1,4,3,3,3,3,3,3,3,1,1,3,3,3,3,2,4,1,2,1,1,1,4,2,1,0,0,2,3,0,1,1953.6985,05/06/2020
9467,4,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,4,4,3,3,2,3,3,3,3,3,3,3,1,2,2,1,6,1,1,0,3,1,3,3,1,2,1,2,4,0,1,1258.7814,05/06/2020
9468,6,2,2,2,1,4,3,3,4,4,4,2,2,4,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,4,3,2,4,3,3,3,3,3,3,3,1,2,2,2,5,1,2,0,1,1,4,9,4,16,4,1,2,9,1,2385.6995,05/06/2020
9469,3,2,2,2,1,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,4,4,3,3,4,3,3,3,1,3,3,3,3,2,2,1,5,1,1,0,3,1,3,3,1,8,2,2,0,0,2,3179.9973,05/06/2020
9470,6,2,2,2,1,3,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,3,1,3,3,4,3,3,3,3,1,1,3,3,3,3,2,5,2,2,0,1,1,5,9,4,0,0,2,3,9,2,16467.6597,05/06/2020
9471,5,2,2,2,1,4,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,4,3,3,3,3,3,3,2,3,1,3,3,1,1,1,2,1,1,0,4,4,3,1,1,1,1,2,3,0,1,10429.9673,05/06/2020
9472,1,1,2,2,2,3,4,4,4,4,4,4,4,4,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,3,3,3,3,1,3,3,1,1,1,3,1,1,1,4,1,2,2,1,4,4,2,4,3,21,4,1,1,0,2,60469.9105,05/06/2020
9473,5,2,2,2,1,4,3,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,3,3,3,3,4,3,3,3,3,1,1,3,3,2,2,2,3,1,1,1,1,1,6,3,1,2,1,2,2,0,1,1582.5278,05/06/2020
9474,5,2,2,2,1,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,3,4,4,1,3,3,1,3,3,3,3,1,1,2,3,1,1,1,1,1,7,3,1,1,1,2,4,0,2,2844.999,05/06/2020
9475,6,2,2,2,1,4,2,4,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,4,3,4,4,3,3,3,3,1,1,3,3,2,3,2,6,1,1,0,2,1,6,9,4,5,2,2,3,0,2,8543.0404,05/06/2020
9476,6,2,2,1,2,1,3,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,3,4,2,3,3,3,3,1,1,1,1,3,2,2,2,3,2,2,1,1,1,6,9,4,7,2,2,2,1,2,2034.8969,05/06/2020
9477,5,2,2,2,1,4,3,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,4,3,3,4,3,3,3,3,1,1,1,3,2,2,2,3,1,1,1,1,1,4,1,1,4,1,2,2,0,2,2918.7363,05/06/2020
9478,6,1,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,4,3,3,3,3,3,3,3,3,1,3,3,2,3,2,5,1,2,0,2,2,6,9,4,2,1,2,3,0,2,10326.3617,05/06/2020
9479,5,2,2,2,1,4,2,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,1,4,2,9,4,1,3,3,1,3,3,3,1,3,3,2,4,1,2,0,1,1,6,3,1,2,1,2,3,0,2,1407.3892,05/06/2020
9480,6,2,2,2,1,2,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,2,2,2,1,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,1,2,2,1,4,1,1,9,4,14,3,1,2,0,2,33478.5562,05/06/2020
9481,6,2,2,2,1,2,4,2,2,2,3,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,4,3,2,4,1,1,3,3,1,3,3,3,1,1,1,6,1,2,0,3,1,4,9,4,7,2,2,1,2,2,2679.789,05/06/2020
9482,6,2,2,2,1,3,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,4,4,3,4,3,3,3,1,1,1,1,3,1,2,2,6,1,2,0,1,1,2,9,4,2,1,2,3,0,2,6222.9829,05/06/2020
9483,6,2,2,2,1,5,3,3,3,3,3,3,3,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,3,3,3,4,1,3,3,1,1,1,1,3,2,3,1,7,1,2,0,3,4,5,9,4,13,3,1,2,0,2,1022.1367,05/06/2020
9484,2,2,2,2,1,3,4,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,1,1,4,2,2,1,3,3,2,1,1,1,1,1,5,2,2,1,1,0,4,4,4,3,1,2,1,2,1,0,2,2804.404,05/06/2020
9485,4,2,2,2,1,4,3,3,2,4,3,2,3,3,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,3,4,4,1,3,9,1,1,1,3,1,1,1,4,4,1,2,0,1,1,6,1,1,13,3,1,2,0,2,3021.4086,05/06/2020
9486,5,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,4,3,4,4,3,3,3,3,3,1,3,3,1,1,3,5,1,2,0,1,1,5,1,1,0,0,2,4,0,2,10920.5559,05/06/2020
9487,5,2,2,2,1,4,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,3,4,1,4,4,3,3,3,3,3,3,3,3,2,2,1,5,1,1,0,3,1,2,4,2,2,1,2,4,0,2,1814.8818,05/06/2020
9488,6,2,2,2,1,4,3,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,3,9,3,9,9,2,3,3,3,1,3,3,3,2,2,2,6,2,2,0,1,3,2,9,4,2,1,2,2,0,2,1441.822,05/06/2020
9489,3,2,2,2,1,5,3,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,4,3,3,3,3,3,3,3,3,3,3,3,1,3,2,5,1,2,0,4,1,4,2,1,7,2,2,2,0,2,2802.1062,05/06/2020
9490,1,2,2,1,2,4,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,1,2,9,1,6,2,1,0,3,4,5,4,3,0,0,2,4,0,2,1129.3585,05/06/2020
9491,5,2,2,2,1,4,5,4,3,4,4,1,2,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,4,4,4,4,1,1,3,3,1,3,3,3,1,1,3,4,1,1,0,3,1,4,3,1,14,3,1,0,0,2,8756.7289,05/06/2020
9492,5,2,2,2,1,4,4,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,4,3,4,4,3,3,3,3,3,3,3,3,2,2,2,4,1,2,0,1,1,6,4,2,6,2,2,1,0,2,921.9053,05/06/2020
9493,1,2,2,1,2,1,3,3,3,9,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,1,6,2,1,0,4,1,4,4,3,99,9,9,2,0,2,7550.7838,05/06/2020
9494,5,2,2,2,1,4,1,1,1,1,2,2,3,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,3,4,3,4,3,3,3,3,2,2,3,3,3,3,3,2,4,1,2,0,2,1,3,1,1,4,1,2,4,0,1,9608.6116,05/06/2020
9495,3,2,2,2,1,4,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,2,5,1,1,0,1,1,4,3,1,1,1,2,3,0,1,2923.8135,05/06/2020
9496,6,2,2,2,1,1,3,3,3,2,3,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,1,4,4,4,4,3,3,3,1,3,3,3,3,1,3,1,3,1,2,0,4,2,2,9,4,9,2,2,2,2,2,10122.2346,05/06/2020
9497,5,2,2,2,1,4,4,2,2,2,2,1,3,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,4,3,4,4,3,3,1,1,1,1,1,3,1,5,2,3,1,2,0,2,2,4,3,1,7,2,2,1,0,2,4511.039,05/06/2020
9498,5,2,2,2,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,4,3,3,3,1,3,1,1,1,1,1,3,1,2,3,3,1,2,1,2,1,7,3,1,4,1,2,4,3,2,1596.5499,05/06/2020
9499,2,2,2,2,1,2,3,4,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,4,4,4,2,4,1,3,3,1,1,1,1,2,4,4,1,2,1,1,0,4,2,1,3,1,12,3,1,2,1,2,19659.0102,05/06/2020
9500,2,2,2,2,1,5,2,2,2,2,3,2,3,4,2,2,2,2,2,2,1,1,1,1,1,2,2,2,4,4,4,2,4,2,3,3,3,1,1,3,3,4,5,2,4,2,1,1,1,1,6,3,1,11,3,1,3,0,2,18275.1341,05/06/2020
9501,5,2,2,2,1,2,2,3,2,2,4,3,4,3,1,2,2,1,2,1,2,1,1,1,2,2,2,2,4,4,4,4,4,2,3,3,3,1,1,3,2,4,3,2,3,1,1,1,2,1,4,2,1,14,3,1,3,0,1,7820.0863,05/06/2020
9502,2,2,2,2,1,2,3,4,4,3,3,2,3,4,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,4,3,4,3,2,3,3,2,2,1,1,1,2,3,3,1,1,2,1,4,1,2,2,1,16,4,1,2,3,2,2375.5774,05/06/2020
9503,6,2,2,2,1,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,4,4,4,4,3,3,3,3,1,1,3,3,1,2,3,6,1,1,0,1,1,3,9,4,0,0,2,4,0,1,10556.3119,05/06/2020
9504,2,2,2,2,1,3,4,2,3,9,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,4,3,4,4,3,3,1,1,1,1,3,3,2,4,2,2,2,1,1,1,1,4,3,1,99,9,9,1,1,1,1883.8601,05/06/2020
9505,5,2,2,2,1,4,5,4,3,4,3,2,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,4,2,4,4,1,3,1,2,1,1,1,3,3,4,1,3,1,1,0,4,2,3,3,1,15,4,1,0,0,2,2201.4357,05/06/2020
9506,6,2,2,2,1,5,4,1,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,3,4,4,1,4,3,2,3,2,1,1,1,3,1,1,1,7,1,1,0,3,1,2,9,4,5,2,2,1,0,2,1794.1977,05/06/2020
9507,5,2,2,2,1,4,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,3,3,2,2,4,3,3,3,3,1,1,3,1,3,4,2,5,1,1,1,1,1,6,3,1,0,0,2,4,0,1,6377.6583,05/06/2020
9508,6,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,3,4,2,2,4,2,9,9,2,1,1,9,1,3,5,2,7,1,1,0,1,4,7,9,4,0,0,2,4,0,2,2527.3568,05/06/2020
9509,6,2,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,3,4,3,4,4,3,3,3,3,1,1,3,3,3,3,1,7,1,1,0,3,3,5,9,4,0,0,2,3,0,2,699.8166,05/06/2020
9510,6,2,2,2,1,4,3,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,4,4,4,4,4,3,3,3,3,1,3,3,3,3,4,2,6,1,1,0,1,1,6,9,4,2,1,2,2,0,2,2458.2871,05/06/2020
9511,3,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,1,3,3,2,1,1,1,2,3,1,1,3,2,2,2,2,1,1,1,1,1,4,4,3,5,2,2,3,2,1,3664.4628,05/06/2020
9512,6,2,2,2,1,4,3,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,4,4,3,4,3,3,3,2,1,1,3,3,1,3,1,6,1,2,0,1,1,6,9,4,4,1,2,2,0,1,854.8828,05/06/2020
9513,1,2,2,2,1,4,3,4,2,4,1,2,3,3,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,4,4,4,1,3,3,3,1,1,1,1,3,1,2,2,4,1,2,0,1,1,5,1,1,12,3,1,2,0,1,3754.8851,05/06/2020
9514,4,2,2,2,1,4,4,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,4,4,3,4,4,3,3,3,1,3,3,3,3,3,3,1,2,1,2,1,4,2,4,3,1,2,1,2,1,0,2,2752.5893,05/06/2020
9515,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,2,2,1,4,4,3,2,3,3,3,3,1,1,3,3,1,2,3,4,2,1,1,1,3,5,1,1,6,2,2,3,0,2,17656.915,05/06/2020
9516,5,2,2,2,1,4,3,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,4,4,3,3,3,3,3,3,3,1,3,3,1,2,1,5,1,1,0,4,1,7,1,1,4,1,2,2,0,2,6893.3073,05/06/2020
9517,6,2,2,1,2,1,2,2,2,3,4,4,3,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,4,3,3,3,2,3,3,1,3,1,3,3,2,2,5,5,1,2,0,3,1,3,9,4,12,3,1,3,0,2,27263.6973,05/06/2020
9518,6,2,2,2,1,4,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,3,3,4,3,3,3,3,3,1,3,3,2,2,1,7,2,2,0,3,2,2,9,4,1,1,2,4,0,2,2567.31,05/06/2020
9519,6,2,2,2,1,3,3,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,4,3,3,1,3,3,3,1,3,3,3,3,1,1,1,5,1,1,0,3,1,4,9,4,7,2,2,2,1,1,1954.4575,05/06/2020
9520,5,2,2,2,1,3,3,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,3,4,3,3,3,3,3,3,2,3,3,3,3,1,3,2,3,1,1,1,1,1,6,2,1,6,2,2,2,0,2,766.7095,05/06/2020
9521,3,2,2,2,1,3,4,3,3,3,2,2,3,3,2,2,2,2,2,1,1,1,1,2,1,2,2,2,3,4,3,4,4,3,3,3,1,1,3,3,3,2,3,3,4,1,1,1,2,1,4,3,1,12,3,1,1,3,1,2519.342,05/06/2020
9522,5,2,2,2,1,4,3,1,1,1,1,1,1,3,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,4,4,4,4,3,3,3,1,1,1,3,3,4,4,1,5,1,1,0,1,1,4,3,1,2,1,2,2,0,2,593.2484,05/06/2020
9523,6,2,2,2,1,4,3,4,4,4,4,4,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,3,4,3,3,3,3,9,9,9,3,1,3,9,1,2,1,7,1,2,0,3,1,3,9,4,15,4,1,2,0,1,19657.4522,05/06/2020
9524,4,2,2,2,1,4,3,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,4,3,3,4,1,3,3,1,1,1,1,1,1,1,2,1,1,2,0,4,2,7,2,1,2,1,2,2,0,2,418.5913,05/06/2020
9525,2,2,2,1,2,4,2,1,1,1,2,4,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,3,1,3,9,2,1,3,3,3,1,1,3,3,2,2,1,6,1,2,0,3,3,2,4,3,4,1,2,3,0,2,914.449,05/06/2020
9526,2,2,2,2,1,3,5,4,4,4,4,3,4,4,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,4,2,2,3,3,3,3,3,1,1,3,1,2,3,2,4,1,1,0,3,1,6,1,1,20,4,1,0,0,2,2156.3969,05/06/2020
9527,1,2,2,2,1,5,3,4,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,3,3,2,4,3,3,1,3,1,1,3,1,2,2,1,4,1,1,1,3,1,4,1,1,6,2,2,2,0,2,908.6722,05/06/2020
9528,6,2,2,2,1,3,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,3,4,4,3,4,2,3,3,3,1,1,3,3,1,4,2,7,1,1,0,1,1,1,9,4,0,0,2,3,0,2,7759.6511,05/06/2020
9529,3,2,2,2,1,4,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,4,3,3,4,3,3,3,3,3,3,3,3,2,4,1,6,2,2,0,3,4,7,2,1,3,1,2,3,0,2,3334.8412,05/06/2020
9530,6,2,2,2,1,4,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,3,4,3,4,4,2,3,3,3,1,1,3,3,1,1,2,5,1,2,0,1,1,2,9,4,0,0,2,3,0,2,6342.8897,05/06/2020
9531,2,2,2,1,2,5,4,4,4,4,4,3,3,4,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,4,3,9,2,3,3,3,1,3,1,3,3,1,1,1,6,1,2,0,3,2,4,4,3,19,4,1,1,0,2,2434.8186,05/06/2020
9532,5,2,2,2,1,4,4,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,3,3,3,1,1,1,3,1,2,5,2,4,1,2,1,1,1,4,3,1,4,1,2,1,0,1,1758.9372,05/06/2020
9533,6,2,2,2,1,5,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,1,3,4,4,3,3,3,2,1,1,3,3,1,1,1,6,1,2,0,3,4,4,9,4,10,3,1,1,0,2,4901.0202,05/06/2020
9534,3,2,2,2,1,1,5,4,4,4,4,4,4,4,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,3,4,2,1,2,9,2,2,2,2,2,1,1,3,3,1,1,0,3,1,3,4,9,21,4,1,0,2,1,12567.2438,05/06/2020
9535,6,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,3,4,3,3,4,3,3,3,3,3,3,9,9,1,1,2,6,1,2,1,1,4,1,9,4,0,0,2,4,0,1,3055.2161,05/06/2020
9536,6,2,2,2,1,4,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,3,4,3,3,4,3,3,3,3,1,1,3,3,3,3,1,6,1,1,0,4,3,6,9,4,0,0,2,3,0,2,1188.0163,05/06/2020
9537,4,2,2,2,1,4,2,2,2,3,9,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,4,3,4,2,1,3,3,2,1,1,3,3,1,1,2,4,1,1,0,1,1,6,2,1,99,9,9,3,0,1,2933.9745,05/06/2020
9538,3,2,2,2,1,3,3,2,2,2,2,2,3,4,2,2,2,1,1,1,1,1,1,2,2,1,2,2,3,4,3,4,4,3,3,3,1,3,1,1,1,1,3,2,3,1,2,1,1,1,6,2,1,10,3,1,2,0,1,1829.1815,05/06/2020
9539,6,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,3,4,3,4,4,3,3,3,1,1,1,3,1,2,3,2,3,1,2,1,1,1,3,9,4,0,0,2,4,0,1,5330.2055,05/06/2020
9540,5,2,2,2,1,3,2,2,1,1,2,3,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,3,4,3,4,4,1,3,3,3,1,1,3,3,1,3,2,5,1,1,0,1,1,7,2,1,5,2,2,3,0,2,1653.7856,05/06/2020
9541,6,2,2,2,1,4,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,4,3,2,4,2,3,3,3,3,3,3,3,2,2,2,7,2,1,0,1,1,7,9,4,1,1,2,3,0,2,1087.5018,05/06/2020
9542,6,2,2,2,1,4,3,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,4,4,4,4,9,9,9,2,1,1,3,3,1,1,2,6,1,1,0,1,1,3,9,4,2,1,2,2,0,2,4822.4752,05/06/2020
9543,4,2,2,2,1,4,3,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,3,2,3,3,3,3,1,1,3,3,1,1,1,1,2,1,2,0,4,2,6,1,1,0,0,2,2,0,2,2389.2537,05/06/2020
9544,3,2,2,2,1,4,3,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,2,3,1,1,1,1,1,3,3,1,0,0,2,2,0,1,2401.86,05/06/2020
9545,6,2,2,2,1,4,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,4,2,4,4,2,3,3,1,1,1,3,3,1,1,2,6,1,1,0,1,1,2,9,4,0,0,2,3,0,2,1786.6684,05/06/2020
9546,5,2,2,2,1,4,3,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,4,3,4,4,2,3,3,1,3,3,3,3,1,2,2,3,1,1,1,1,1,6,1,1,1,1,2,2,0,2,2855.2867,05/06/2020
9547,5,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,3,3,3,4,3,3,3,3,3,3,3,1,1,2,2,6,1,1,0,1,1,7,2,1,0,0,2,4,0,2,1282.1355,05/06/2020
9548,5,2,2,2,1,4,4,2,2,2,2,1,3,3,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,4,4,4,4,3,3,3,1,1,1,1,3,1,2,2,2,1,1,0,1,1,6,2,1,8,2,2,1,0,2,2173.3955,05/06/2020
9549,5,2,2,2,1,4,3,3,3,3,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,2,2,1,1,3,3,4,3,3,3,1,1,3,3,3,2,2,1,2,1,2,0,4,3,6,1,1,9,2,2,2,0,2,4675.7254,05/06/2020
9550,6,1,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,4,1,1,4,2,3,3,1,1,1,3,3,2,3,2,5,1,1,0,1,1,4,9,4,3,1,2,3,0,2,2044.4212,05/06/2020
9551,5,2,2,2,1,4,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,9,3,3,3,3,3,3,2,3,3,3,3,2,5,1,5,1,1,0,3,1,6,1,1,0,0,2,3,0,2,441.3947,05/06/2020
9552,4,2,2,2,1,4,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,3,4,3,4,4,1,2,1,3,3,3,3,1,1,1,3,4,1,1,1,2,1,4,3,1,1,1,2,3,0,1,5502.5012,05/06/2020
9553,5,2,2,2,1,4,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,3,4,3,3,2,3,3,3,1,2,1,3,3,1,1,2,3,1,2,1,1,1,6,1,1,1,1,2,3,0,2,20130.6102,05/06/2020
9554,6,2,2,2,1,2,4,2,2,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,3,4,3,3,3,1,3,1,3,3,2,3,2,5,2,1,0,1,1,6,9,4,15,4,1,1,1,2,2036.8233,05/06/2020
9555,4,2,1,2,2,2,3,1,1,1,2,2,3,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,4,4,4,4,2,3,3,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,6,4,3,4,1,2,2,0,2,2823.131,05/06/2020
